ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,MonthlyIncome,MonthlyDebtPayments,TotalDebtToIncomeRatio,LoanApproved,InterestRate,MonthlyLoanPayment,,RiskScore
07-11-2034,48,98894,658,Employed,16245,8241.166666666666,364,0.083923868,1,0.20219540734408203,327.63058224926726,,39.2
08-11-2034,45,15000,609,Employed,61174,1250,262,1.700487719,0,0.2688072841513164,1863.6096486669878,,53
09-11-2034,38,52728,578,Employed,19159,4394,451,0.22845709220736465,0,0.31819080000000005,552.8404631591603,,53
10-11-2034,28,63538,525,Employed,9066,5294.833333333333,556,0.19235197057496753,1,0.2023698880913684,462.47162553269044,,48.800000000000004
11-11-2034,41,29978,640,Employed,16285,2498.1666666666665,363,0.4677199322114026,0,0.17035150180351072,805.4423439861188,,45
12-11-2034,21,74309,621,Self-Employed,18741,6192.416666666667,548,0.15568078265330357,1,0.21972486617333642,416.04027318202793,,37.6
13-11-2034,41,58832,481,Self-Employed,18504,4902.666666666667,255,0.19197057656784536,0,0.3183683392332429,686.1677467199565,,57
14-11-2034,50,178337,626,Employed,11833,14861.416666666666,330,0.042891971,1,0.19073831076366587,307.43545425943626,,49.6
15-11-2034,24,33382,455,Employed,59091,2781.8333333333335,375,0.8334084112224567,0,0.3086757271319699,1943.4032986190039,,46
16-11-2034,21,62510,466,Employed,20784,5209.166666666667,567,0.2754560288169442,0,0.2872804003165552,867.8963634455986,,52
17-11-2034,58,24577,617,Employed,14856,2048.0833333333335,525,0.9182833218406377,0,0.17111039222076763,1355.7207667397795,,56
18-11-2034,32,53414,587,Employed,59363,4451.166666666667,617,0.551562261,0,0.36095852776685533,1838.0955505198883,,57
19-11-2034,53,80178,525,Self-Employed,31337,6681.5,341,0.17581085712769756,0,0.2963409847223387,833.6802418987113,,57
20-11-2034,38,35962,561,Employed,27000,2996.8333333333335,905,0.5338605823965618,0,0.25662429176779333,694.8911886787628,,51
21-11-2034,38,95552,567,Employed,9513,7962.666666666667,186,0.067127131,1,0.18958878695264134,348.51096724712625,,38.400000000000006
22-11-2034,45,87584,537,Employed,11577,7298.666666666667,586,0.16368806345177087,1,0.23413426737113077,608.7046124466584,,40.800000000000004
23-11-2034,29,44608,603,Employed,27562,3717.3333333333335,570,0.358902904,0,0.2218674090482114,764.1617275342641,,58
24-11-2034,41,39183,592,Employed,35651,3265.25,1098,0.75035626,0,0.2148787834464599,1352.1007766642779,,62
25-11-2034,35,15000,569,Employed,35250,1250,389,1.2182828631891545,0,0.2320894685789965,1133.8535789864432,,50
26-11-2034,24,27577,526,Employed,54792,2298.0833333333335,731,1.1387191277192399,0,0.2724015602454263,1885.8714487594566,,53
27-11-2034,44,73475,578,Employed,10656,6122.916666666667,829,0.19931909123108374,1,0.19149817969850796,391.4141856836565,,42.400000000000006
28-11-2034,36,38045,555,Employed,11627,3170.4166666666665,506,0.25631707137728743,1,0.2407503856261062,306.6319150457417,,39.2
29-11-2034,38,47955,569,Employed,27940,3996.25,250,0.27357694788561215,0,0.26406989619569127,843.2818779878776,,56
30-11-2034,25,39026,521,Unemployed,25123,3252.1666666666665,440,0.43603430465507625,0,0.2342333352222102,978.0562311224172,,50
01-12-2034,59,25268,574,Employed,24535,2105.6666666666665,246,1.193307610010307,0,0.19481881320777442,2266.7080574783695,,61
02-12-2034,50,83490,623,Employed,8375,6957.5,653,0.15368766181588436,1,0.17546595538515106,416.2819070840156,,39.2
03-12-2034,51,24317,495,Employed,36702,2026.4166666666667,608,1.0274943357601858,0,0.2576376756105377,1474.1316468900363,,53
04-12-2034,36,45811,567,Employed,29892,3817.5833333333335,160,0.35096464793568916,0,0.244508896,1179.8367905484881,,55
05-12-2034,19,49636,441,Employed,33608,4136.333333333333,359,0.3565322357946702,0,0.34731760045557303,1115.736171325354,,60
06-12-2034,63,39108,633,Employed,24623,3259,269,0.2557008200789203,0,0.23088805749597685,564.3289726372012,,52
07-12-2034,39,145168,594,Self-Employed,17936,12097.333333333334,451,0.17369484051569722,1,0.18687248123036632,1650.2443839985613,,44.800000000000004
08-12-2034,31,153227,607,Employed,13032,12768.916666666666,793,0.088914256,1,0.19595082824503457,342.3387281,,46.400000000000006
09-12-2034,45,43616,660,Employed,30028,3634.6666666666665,587,0.4156305839222795,0,0.20617959108314318,923.6786290295116,,45
10-12-2034,54,43169,659,Self-Employed,12122,3597.4166666666665,386,0.410764728,1,0.1457677542823426,1091.6918786311187,,39.2
11-12-2034,39,37010,637,Employed,26815,3084.1666666666665,160,0.27658248669481167,0,0.258300136,693.026486,,52
12-12-2034,55,103221,611,Unemployed,6004,8601.75,770,0.11091196640814945,1,0.2041591550853894,184.03700705129953,,45.6
13-12-2034,52,63264,608,Employed,29158,5272,298,0.1955404523405404,0,0.22015116011379837,732.8892647393292,,49
14-12-2034,27,73885,622,Employed,21607,6157.083333333333,492,0.25708197051156656,1,0.19161497898491464,1090.875115937258,,37.6
15-12-2034,31,84708,547,Self-Employed,72534,7059,279,0.4151733581570273,0,0.3094577873717567,2651.7087352304557,,64
16-12-2034,51,32655,617,Employed,49598,2721.25,655,0.7633627443157368,0,0.2384242665959339,1422.3008679691989,,50
17-12-2034,18,50004,536,Employed,34902,4167,402,0.35994248135091017,0,0.3673467280882946,1097.8803197892428,,56
18-12-2034,38,47184,571,Employed,12562,3932,173,0.14493818669013522,0,0.22163751005959334,396.8969500656117,,54
19-12-2034,22,65991,593,Employed,14991,5499.25,345,0.19886403527011068,1,0.18026344200518848,748.6030459591562,,40.800000000000004
20-12-2034,34,82233,506,Employed,62184,6852.75,379,0.3132711161741472,0,0.29754429905514523,1767.7686413623874,,49
21-12-2034,36,32917,477,Employed,46349,2743.0833333333335,608,0.8299023290878705,0,0.29986995048109816,1668.4912472154526,,46
22-12-2034,35,28965,566,Employed,20207,2413.75,627,0.459548701,0,0.24534597434398978,482.2356761513613,,49
23-12-2034,33,29383,626,Employed,18045,2448.5833333333335,345,0.33066196640997114,0,0.18652470677532357,464.65337991868194,,59
24-12-2034,26,117974,492,Employed,23991,9831.166666666666,364,0.11965620448865645,1,0.32428898213046664,812.3600890287296,,40.800000000000004
25-12-2034,67,61697,640,Employed,41811,5141.416666666667,287,0.2717938910696525,0,0.26928784170085385,1110.405641443696,,51
26-12-2034,62,25282,600,Employed,5161,2106.8333333333335,636,0.36732753340820695,0,0.24644127363222798,137.89789163552405,,44
27-12-2034,26,111421,551,Employed,32803,9285.083333333334,321,0.17729583418550862,0,0.26203203418871296,1325.2065950652964,,49
28-12-2034,58,19590,638,Employed,36945,1632.5,342,1.0380264654605642,0,0.18910112000128146,1352.578204864371,,67
29-12-2034,35,20014,565,Employed,39617,1667.8333333333333,307,0.7914098676316691,0,0.27080620792874577,1012.9397575650186,,58
30-12-2034,41,43076,613,Employed,12350,3589.6666666666665,379,0.19384746530688132,0,0.2288763449149669,316.84778462993495,,47
31-12-2034,39,38863,592,Employed,58392,3238.5833333333335,222,0.5844029417351864,0,0.2372873293994391,1670.6376270545459,,50
01-01-2035,32,51970,572,Employed,24725,4330.833333333333,278,0.2360496533173073,0,0.2627383754452866,744.2917069083716,,51
02-01-2035,51,15000,497,Employed,24794,1250,390,0.9662858644563035,0,0.2469294077390615,817.8573305703793,,59
03-01-2035,41,65051,478,Employed,35577,5420.916666666667,386,0.424266976,0,0.2584503182824105,1913.9159206524962,,53
04-01-2035,34,111673,549,Employed,28131,9306.083333333334,296,0.1456989798373076,1,0.2100342908409311,1059.8868479476375,,42.400000000000006
05-01-2035,24,27051,584,Employed,31265,2254.25,165,0.5939269763483501,0,0.20747394374674533,1173.8598864332682,,60
06-01-2035,29,34850,538,Employed,38563,2904.1666666666665,241,1.335677767908923,0,0.23545811485586296,3638.0308509688302,,59
07-01-2035,20,21322,496,Employed,16913,1776.8333333333333,506,0.5523027391829963,0,0.2688549529911567,475.34991707165386,,59
08-01-2035,40,72059,647,Employed,12087,6004.916666666667,593,0.14955745538512033,1,0.17718140023613188,305.0800564663656,,38.400000000000006
09-01-2035,25,24099,590,Employed,8664,2008.25,331,0.28542796019932815,0,0.22591014776249077,242.21070107030073,,55
10-01-2035,36,27841,513,Employed,32753,2320.0833333333335,372,0.7112965791118668,0,0.23608310403647878,1278.2673382544572,,57
11-01-2035,56,38326,521,Employed,38914,3193.8333333333335,653,0.5765132250437635,0,0.2700152294474911,1188.2871552522731,,57
12-01-2035,54,74291,666,Employed,15775,6190.916666666667,550,0.21317960864415145,1,0.1565260898904723,769.7771921485547,,37.6
13-01-2035,39,60928,565,Employed,19034,5077.333333333333,261,0.16743094876423176,0,0.2097085855445785,589.1027371922593,,58
14-01-2035,38,32141,611,Employed,23143,2678.4166666666665,383,0.3656163658250271,0,0.18679871088180783,596.2729678318497,,50
15-01-2035,62,76156,614,Employed,26389,6346.333333333333,362,0.168817845,0,0.24909122685970822,709.3743160693318,,46
16-01-2035,46,57023,638,Self-Employed,18358,4751.916666666667,444,0.28773251629410185,0,0.18762105634233292,923.2809397,,56
17-01-2035,36,22126,582,Employed,13127,1843.8333333333333,226,0.3995160583232387,0,0.23364688974049336,510.6410255383317,,60
18-01-2035,22,15000,586,Employed,20939,1250,180,0.5886231492209619,0,0.3024476900787566,555.7789365262024,,57
19-01-2035,44,86232,591,Employed,18497,7186,267,0.10501355706140317,1,0.197635911,487.62742104324326,,43.2
20-01-2035,49,37858,595,Employed,21891,3154.8333333333335,797,0.48251077055953495,0,0.24950713898040403,725.2410626535731,,48
21-01-2035,32,19130,444,Employed,28897,1594.1666666666667,469,0.8761945506718732,0,0.3309506444916772,927.8001461960781,,53
22-01-2035,43,166202,642,Unemployed,24595,13850.166666666666,776,0.11948254147183611,1,0.17161186557952937,878.8531131,,55.2
23-01-2035,35,116372,547,Employed,12839,9697.666666666666,326,0.075451071,1,0.2217099308768898,405.69933430861863,,38.400000000000006
24-01-2035,37,108243,541,Employed,32455,9020.25,251,0.13590790207629633,0,0.26166689733698956,974.9232537,,69
25-01-2035,18,48209,594,Employed,39732,4017.4166666666665,334,0.999291411,0,0.20000829843387216,3680.5699683415696,,54
26-01-2035,37,15000,525,Employed,17267,1250,124,0.6381085310767115,0,0.235804336,673.6356638458894,,59
27-01-2035,51,109356,645,Employed,82465,9113,254,0.37804526886424744,0,0.22975087793818444,3191.1265351598868,,53
28-01-2035,32,26721,565,Employed,13760,2226.75,467,0.44188433384747206,0,0.20795594202964535,516.9659403948584,,52
29-01-2035,40,37670,566,Employed,25098,3139.1666666666665,502,0.40745725782830455,0,0.20992534888232156,777.0762418660191,,49
30-01-2035,30,71441,512,Employed,15537,5953.416666666667,292,0.13523671400916387,0,0.31089373235500817,513.1205071273897,,49
31-01-2035,44,180853,503,Employed,24904,15071.083333333334,465,0.077060585,1,0.30552441879226355,696.3864983563792,,38.400000000000006
01-02-2035,37,125494,589,Employed,7354,10457.833333333334,258,0.041395518,1,0.244120548,174.90742648875133,,45.6
02-02-2035,28,51340,603,Employed,20958,4278.333333333333,360,0.22808117847708365,0,0.25053886313745505,615.8073085844561,,50
03-02-2035,55,73391,548,Employed,17781,6115.916666666667,211,0.19114184867473633,0,0.26007130016033697,958.007618,,56
04-02-2035,51,23139,598,Employed,23412,1928.25,262,1.255620172607447,0,0.19141358496155028,2159.1495978303096,,56
05-02-2035,32,15000,479,Employed,20917,1250,462,0.9466374930210936,0,0.27354466280819006,721.2968662763668,,55
06-02-2035,45,89591,631,Self-Employed,27773,7465.916666666667,411,0.16445185624547468,1,0.1806557622433107,816.7838544073602,,39.2
07-02-2035,46,66553,516,Employed,13196,5546.083333333333,446,0.15405668088223998,0,0.3345137991162982,408.4111902,,65
08-02-2035,47,26152,553,Employed,27599,2179.3333333333335,348,0.5502913631735304,0,0.2751548222828994,851.2683108095141,,53
09-02-2035,19,52109,606,Employed,5982,4342.416666666667,455,0.14560748210237262,1,0.1850010372623945,177.2883570727113,,36.800000000000004
10-02-2035,52,79298,606,Employed,20885,6608.166666666667,186,0.15151566078304501,0,0.23622177681856948,815.2407391,,47
11-02-2035,33,76596,595,Employed,32757,6383,484,0.5519283369095195,0,0.20288837600557166,3038.9585744934625,,55
12-02-2035,35,67268,588,Unemployed,40410,5605.666666666667,1332,0.44349703416585634,0,0.3140093662932271,1154.0965411890688,,59
13-02-2035,71,48352,647,Employed,28787,4029.3333333333335,1007,0.42493010225154854,0,0.20932903443855255,705.1850253389064,,46
14-02-2035,43,30351,629,Employed,30771,2529.25,352,0.5085590637625428,0,0.19871851056465037,934.2730120214115,,53
15-02-2035,35,55714,591,Employed,18533,4642.833333333333,322,0.27993209027413907,0,0.23763959999999998,977.6780397944485,,57
16-02-2035,18,67320,450,Employed,7761,5610,382,0.10501334970573484,1,0.2871817400468667,207.12489184917246,,41.6
17-02-2035,56,109651,614,Employed,15091,9137.583333333334,397,0.082615071,1,0.2552981506849702,357.9020927285557,,39.2
18-02-2035,23,121154,553,Unemployed,18967,10096.166666666666,510,0.1477263830164014,1,0.21732601927938203,981.4701839974247,,40.800000000000004
19-02-2035,27,45187,589,Employed,15064,3765.5833333333335,595,0.24294591272546395,0,0.20445120000000003,319.8330798604617,,51
20-02-2035,36,23633,468,Employed,16065,1969.4166666666667,433,0.4926137198995543,0,0.31750429705861655,537.1616701988473,,48
21-02-2035,56,123244,605,Self-Employed,18364,10270.333333333334,332,0.081945371,1,0.22230782291757886,509.6062729393359,,40.800000000000004
22-02-2035,49,48611,581,Employed,17590,4050.9166666666665,356,0.21971477199163741,0,0.19869331539269752,534.0462317737905,,64
23-02-2035,38,26147,624,Employed,22259,2178.9166666666665,589,0.5785696601587912,0,0.19518739911026103,671.6550753476592,,48
24-02-2035,43,66105,607,Employed,7544,5508.75,761,0.18877726762341934,0,0.19626061994550362,278.9267730205113,,65
25-02-2035,32,103154,601,Self-Employed,19523,8596.166666666666,808,0.16670239546633636,1,0.2293086106947801,625.0015751612049,,44
26-02-2035,41,59882,561,Employed,13500,4990.166666666667,521,0.18686676492950988,0,0.2690941254732583,411.4963014590759,,53
27-02-2035,40,125088,586,Employed,33749,10424,574,0.17221046542833868,1,0.18059920000000002,1221.1218916250025,,39.2
28-02-2035,51,54149,626,Employed,30438,4512.416666666667,597,0.3165522942999866,0,0.21464065622070766,831.4158486708313,,46
01-03-2035,51,39600,575,Employed,57457,3300,787,0.9308370409132487,0,0.25009276888040954,2284.762235013721,,55
02-03-2035,45,107917,599,Employed,28655,8993.083333333334,514,0.17766274611460067,1,0.21282233214527005,1083.735881037447,,38.400000000000006
03-03-2035,35,36231,613,Employed,31908,3019.25,256,0.39369043,0,0.2479171933014812,932.6498295723753,,56
04-03-2035,48,82356,585,Employed,52418,6863,330,0.35464152819814637,0,0.25711447771696505,2103.9048080238786,,48
05-03-2035,38,37124,557,Employed,32892,3093.6666666666665,365,0.45349315562718734,0,0.28695110461780093,1037.9566591253085,,56
06-03-2035,27,90940,560,Employed,18906,7578.333333333333,409,0.12327744585651705,0,0.22285580504721522,525.2375771826383,,53
07-03-2035,35,74027,584,Self-Employed,13657,6168.916666666667,305,0.10264469623849151,1,0.22975868125265578,328.2065773705676,,40.800000000000004
08-03-2035,41,34291,601,Employed,40485,2857.5833333333335,391,0.45157995691726727,0,0.219988,899.4273585541679,,52
09-03-2035,50,15000,564,Employed,24063,1250,336,2.0475789289975324,0,0.19514239860885765,2223.4736612469155,,51
10-03-2035,37,83537,583,Employed,10452,6961.416666666667,237,0.081622563,1,0.22335580787590034,331.20867078678907,,39.2
11-03-2035,25,58431,560,Employed,29565,4869.25,696,0.2946522056387181,0,0.27356061924336217,738.7352523,,52
12-03-2035,40,21746,561,Unemployed,40279,1812.1666666666667,833,1.3013814249486035,0,0.21376912652265256,1525.320038911028,,59
13-03-2035,41,79423,515,Employed,10989,6618.583333333333,610,0.14327937331509352,0,0.27418445070296305,338.3064722337227,,60
14-03-2035,42,116142,505,Employed,44266,9678.5,144,0.15262110445505614,1,0.3005036853451867,1333.1433594682608,,41.6
15-03-2035,51,37922,525,Employed,15350,3160.1666666666665,466,0.28895395422846987,0,0.24621460533909856,447.14265435433623,,59
16-03-2035,52,18181,653,Employed,13796,1515.0833333333333,573,0.6593728382207746,0,0.20838439454772964,426.00479764099185,,42
17-03-2035,32,92631,589,Self-Employed,8933,7719.25,699,0.19747295665613662,1,0.19494200712977516,825.3431206678827,,44
18-03-2035,32,67636,566,Employed,19218,5636.333333333333,698,0.20957821972914625,0,0.22033199483303462,483.2527058000445,,52
19-03-2035,27,27042,499,Unemployed,11029,2253.5,977,0.5839172047641241,0,0.35252397090851006,338.85742093595377,,51
20-03-2035,48,98182,547,Employed,50083,8181.833333333333,305,0.20853430534686887,0,0.26680422665144027,1401.1929306305233,,61
21-03-2035,57,76300,667,Employed,60144,6358.333333333333,455,0.36123814950944544,0,0.20363515963904896,1841.8725672975568,,43
22-03-2035,36,53705,482,Employed,21512,4475.416666666667,782,0.3262796086802494,0,0.22040959999999998,678.2371986810663,,64
23-03-2035,37,74108,588,Employed,15758,6175.666666666667,870,0.2384689821772514,1,0.22110328830897086,602.7049442659791,,43.2
24-03-2035,57,35821,568,Employed,24182,2985.0833333333335,270,0.329984053,0,0.2537007891361324,715.0298963888372,,50
25-03-2035,46,25166,609,Employed,37966,2097.1666666666665,352,0.6382297112339225,0,0.19077280000000002,986.4740760760741,,48
26-03-2035,45,68762,647,Self-Employed,34957,5730.166666666667,219,0.26783705384764844,0,0.2092998176168761,1315.7509580560004,,61
27-03-2035,25,43303,536,Employed,27643,3608.5833333333335,214,0.30888743221904197,0,0.23962924167793437,900.6460397817647,,51
28-03-2035,48,15000,585,Employed,30098,1250,238,0.9314035759030838,0,0.2064415473936398,926.2544698788548,,55
29-03-2035,28,22435,530,Employed,33387,1869.5833333333333,318,0.6973618032044224,0,0.3137845255856558,985.7760045742679,,51
